task_id,harness,benchmark,n_segments,arm_sequence,dominant_mode,dominant_rate,arm_entropy,rate_SE,rate_PD,rate_IC,rate_UN,rate_RR,rate_reason
hle_1696,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1697,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1699,opencode,HLE,3,UN|IC|UN,UN,0.6667,0.6365,0.0,0.0,0.3333,0.6667,0.0,0.0
hle_1705,opencode,HLE,1,reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_1716,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1719,opencode,HLE,4,PD|reason|UN|PD,PD,0.5,1.0397,0.0,0.5,0.0,0.25,0.0,0.25
hle_1740,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1743,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1745,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1749,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1750,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1755,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_1756,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_176,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1761,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_1762,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1766,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_178,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1787,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_179,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1792,opencode,HLE,5,PD|UN|IC|IC|PD,PD,0.4,1.0549,0.0,0.4,0.4,0.2,0.0,0.0
hle_1799,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1800,opencode,HLE,14,PD|reason|reason|PD|PD|UN|IC|PD|reason|UN|RR|RR|PD|UN,PD,0.3571,1.4944,0.0,0.3571,0.0714,0.2143,0.1429,0.2143
hle_1803,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1804,opencode,HLE,8,RR|reason|reason|RR|RR|RR|RR|RR,RR,0.75,0.5623,0.0,0.0,0.0,0.0,0.75,0.25
hle_1808,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1809,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1810,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1817,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_1827,opencode,HLE,4,reason|reason|UN|UN,reason,0.5,0.6931,0.0,0.0,0.0,0.5,0.0,0.5
hle_1836,opencode,HLE,8,RR|reason|reason|reason|RR|reason|IC|RR,reason,0.5,0.9743,0.0,0.0,0.125,0.0,0.375,0.5
hle_1837,opencode,HLE,47,reason|UN|reason|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN,UN,0.9574,0.176,0.0,0.0,0.0,0.9574,0.0,0.0426
hle_184,opencode,HLE,5,RR|reason|RR|RR|RR,RR,0.8,0.5004,0.0,0.0,0.0,0.0,0.8,0.2
hle_1843,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1847,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_185,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1853,opencode,HLE,8,PD|RR|UN|UN|RR|RR|IC|RR,RR,0.5,1.213,0.0,0.125,0.125,0.25,0.5,0.0
hle_1855,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1856,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1861,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1862,opencode,HLE,3,reason|IC|IC,IC,0.6667,0.6365,0.0,0.0,0.6667,0.0,0.0,0.3333
hle_1863,opencode,HLE,3,PD|PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1864,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_1865,opencode,HLE,1,PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1869,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_187,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1871,opencode,HLE,4,reason|reason|IC|IC,reason,0.5,0.6931,0.0,0.0,0.5,0.0,0.0,0.5
hle_1877,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1880,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1884,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1889,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_189,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1890,opencode,HLE,4,RR|reason|reason|RR,RR,0.5,0.6931,0.0,0.0,0.0,0.0,0.5,0.5
hle_1909,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_191,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1917,opencode,HLE,3,RR|IC|RR,RR,0.6667,0.6365,0.0,0.0,0.3333,0.0,0.6667,0.0
hle_1919,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1920,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_1922,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_1926,opencode,HLE,4,PD|UN|reason|UN,UN,0.5,1.0397,0.0,0.25,0.0,0.5,0.0,0.25
hle_1927,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1928,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_193,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1938,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1940,opencode,HLE,3,UN|UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_1945,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_1946,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_1947,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1958,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1965,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1972,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_1980,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2003,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2005,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2010,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2016,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2022,opencode,HLE,4,RR|reason|RR|UN,RR,0.5,1.0397,0.0,0.0,0.0,0.25,0.5,0.25
hle_2024,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2037,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2038,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2043,opencode,HLE,5,PD|UN|RR|IC|UN,UN,0.4,1.3322,0.0,0.2,0.2,0.4,0.2,0.0
hle_2046,opencode,HLE,4,UN|reason|IC|UN,UN,0.5,1.0397,0.0,0.0,0.25,0.5,0.0,0.25
hle_2060,opencode,HLE,1,PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2062,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2073,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2074,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2084,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2087,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2088,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2091,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2093,opencode,HLE,4,PD|reason|IC|IC,IC,0.5,1.0397,0.0,0.25,0.5,0.0,0.0,0.25
hle_2097,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_210,opencode,HLE,1,reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2111,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2116,opencode,HLE,8,UN|UN|UN|reason|reason|UN|RR|UN,UN,0.625,0.9003,0.0,0.0,0.0,0.625,0.125,0.25
hle_2117,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_212,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2120,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2132,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2140,opencode,HLE,3,RR|reason|RR,RR,0.6667,0.6365,0.0,0.0,0.0,0.0,0.6667,0.3333
hle_2153,opencode,HLE,14,UN|reason|reason|reason|UN|reason|reason|UN|reason|reason|reason|reason|IC|UN,reason,0.6429,0.8305,0.0,0.0,0.0714,0.2857,0.0,0.6429
hle_2154,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2158,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2163,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2168,opencode,HLE,6,PD|reason|reason|reason|reason|PD,reason,0.6667,0.6365,0.0,0.3333,0.0,0.0,0.0,0.6667
hle_2174,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2177,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2179,opencode,HLE,3,RR|reason|RR,RR,0.6667,0.6365,0.0,0.0,0.0,0.0,0.6667,0.3333
hle_218,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2181,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2182,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2187,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2191,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2197,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2199,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2200,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2202,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2203,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2212,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2214,opencode,HLE,50,UN|reason|reason|reason|reason|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN,UN,0.92,0.2788,0.0,0.0,0.0,0.92,0.0,0.08
hle_2220,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2225,opencode,HLE,6,reason|reason|reason|reason|reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2248,opencode,HLE,6,IC|reason|reason|IC|UN|IC,IC,0.5,1.0114,0.0,0.0,0.5,0.1667,0.0,0.3333
hle_2250,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2252,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2257,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2261,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2263,opencode,HLE,9,reason|reason|reason|reason|reason|reason|reason|reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2285,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2305,opencode,HLE,57,reason|reason|UN|reason|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN|UN,UN,0.9474,0.2062,0.0,0.0,0.0,0.9474,0.0,0.0526
hle_2308,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_2318,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2324,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2326,opencode,HLE,9,PD|RR|UN|RR|RR|UN|RR|RR|RR,RR,0.6667,0.8487,0.0,0.1111,0.0,0.2222,0.6667,0.0
hle_2332,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2333,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2334,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_2335,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2337,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2354,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_236,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2360,opencode,HLE,4,reason|reason|IC|IC,reason,0.5,0.6931,0.0,0.0,0.5,0.0,0.0,0.5
hle_2364,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2367,opencode,HLE,20,reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_2371,opencode,HLE,3,reason|IC|IC,IC,0.6667,0.6365,0.0,0.0,0.6667,0.0,0.0,0.3333
hle_2373,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_2379,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_2389,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_241,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_242,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_243,opencode,HLE,3,reason|UN|UN,UN,0.6667,0.6365,0.0,0.0,0.0,0.6667,0.0,0.3333
hle_2470,opencode,HLE,4,PD|UN|RR|RR,RR,0.5,1.0397,0.0,0.25,0.0,0.25,0.5,0.0
hle_2486,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_251,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_262,opencode,HLE,6,reason|UN|UN|reason|reason|UN,reason,0.5,0.6931,0.0,0.0,0.0,0.5,0.0,0.5
hle_267,opencode,HLE,3,PD|UN|PD,PD,0.6667,0.6365,0.0,0.6667,0.0,0.3333,0.0,0.0
hle_27,opencode,HLE,14,IC|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|reason|IC|IC,reason,0.7857,0.5196,0.0,0.0,0.2143,0.0,0.0,0.7857
hle_272,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_278,opencode,HLE,5,RR|reason|RR|RR|RR,RR,0.8,0.5004,0.0,0.0,0.0,0.0,0.8,0.2
hle_280,opencode,HLE,3,UN|IC|IC,IC,0.6667,0.6365,0.0,0.0,0.6667,0.3333,0.0,0.0
hle_283,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_288,opencode,HLE,9,reason|reason|UN|reason|UN|UN|UN|UN|UN,UN,0.6667,0.6365,0.0,0.0,0.0,0.6667,0.0,0.3333
hle_293,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_294,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_302,opencode,HLE,3,reason|UN|UN,UN,0.6667,0.6365,0.0,0.0,0.0,0.6667,0.0,0.3333
hle_309,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_32,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_328,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_329,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_330,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_331,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_335,opencode,HLE,1,reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_337,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_338,opencode,HLE,6,UN|reason|reason|reason|reason|UN,reason,0.6667,0.6365,0.0,0.0,0.0,0.3333,0.0,0.6667
hle_341,opencode,HLE,5,UN|UN|UN|UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_344,opencode,HLE,1,UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_346,opencode,HLE,3,reason|reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_35,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_350,opencode,HLE,4,reason|reason|UN|UN,reason,0.5,0.6931,0.0,0.0,0.0,0.5,0.0,0.5
hle_351,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_354,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_358,opencode,HLE,5,reason|reason|UN|UN|UN,UN,0.6,0.673,0.0,0.0,0.0,0.6,0.0,0.4
hle_366,opencode,HLE,1,PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_368,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_37,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_370,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_371,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_376,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_380,opencode,HLE,7,reason|reason|reason|reason|reason|reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_382,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_383,opencode,HLE,7,reason|reason|UN|reason|UN|UN|UN,UN,0.5714,0.6829,0.0,0.0,0.0,0.5714,0.0,0.4286
hle_385,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_388,opencode,HLE,4,reason|reason|RR|RR,reason,0.5,0.6931,0.0,0.0,0.0,0.0,0.5,0.5
hle_389,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_39,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_392,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_402,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_403,opencode,HLE,11,reason|reason|reason|reason|UN|reason|reason|reason|reason|UN|UN,reason,0.7273,0.586,0.0,0.0,0.0,0.2727,0.0,0.7273
hle_41,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_410,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_417,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_420,opencode,HLE,3,UN|UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_426,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_427,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_429,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_432,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_433,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_434,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_435,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_44,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_441,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_450,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_451,opencode,HLE,2,PD|PD,PD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
hle_452,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_454,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_456,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_46,opencode,HLE,4,reason|reason|reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_460,opencode,HLE,2,UN|UN,UN,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
hle_461,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_463,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_467,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_470,opencode,HLE,1,reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_473,opencode,HLE,2,IC|IC,IC,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
hle_476,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_48,opencode,HLE,2,reason|reason,reason,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
hle_486,opencode,HLE,1,RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
hle_496,opencode,HLE,2,RR|RR,RR,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
